place,type,country,region,latitude,longitude,observation_time,temperature,weather_code,weather_desc,wind_speed,wind_degree,wind_direction,pressure,precipitation,humidity,cloud_cover,feels_like,uv_index,visibility,iso3
Port Of Spain,City,Trinidad and Tobago,Port-of-Spain,10.65,-61.517,2022-03-29,24.0,116.0,Partly cloudy,6.0,110.0,ESE,1013.0,0.0,83.0,25.0,26.0,1.0,10.0,TTO
Port Of Spain,City,Trinidad and Tobago,Port-of-Spain,10.65,-61.517,2022-03-30,22.0,116.0,Partly cloudy,0.0,0.0,N,1012.0,0.1,94.0,25.0,25.0,1.0,10.0,TTO
Port Of Spain,City,Trinidad and Tobago,Port-of-Spain,10.65,-61.517,2022-03-31,25.0,116.0,Partly cloudy,0.0,0.0,N,1011.0,0.0,74.0,75.0,28.0,1.0,10.0,TTO
Port Of Spain,City,Trinidad and Tobago,Port-of-Spain,10.65,-61.517,2022-04-01,24.0,116.0,Partly cloudy,0.0,0.0,N,1014.0,0.0,94.0,50.0,26.0,1.0,10.0,TTO
Port Vila,City,Vanuatu,Efate,-17.733,168.317,2022-03-28,28.0,353.0,Light rain shower,17.0,100.0,E,1007.0,0.4,77.0,75.0,32.0,6.0,10.0,VUT
Port Vila,City,Vanuatu,Efate,-17.733,168.317,2022-03-29,27.0,176.0,Patchy rain possible,8.0,87.0,E,1008.0,0.2,84.0,77.0,31.0,1.0,9.0,VUT
Port Vila,City,Vanuatu,Efate,-17.733,168.317,2022-03-30,27.0,353.0,Light rain shower,3.0,11.0,NNE,1007.0,2.0,81.0,82.0,31.0,1.0,10.0,VUT
Port Vila,City,Vanuatu,Efate,-17.733,168.317,2022-03-31,27.0,176.0,Patchy rain possible,11.0,64.0,ENE,1007.0,0.4,85.0,88.0,30.0,1.0,9.0,VUT
Port Vila,City,Vanuatu,Efate,-17.733,168.317,2022-04-01,27.0,176.0,Patchy rain possible,6.0,113.0,ESE,1008.0,0.2,81.0,83.0,31.0,1.0,9.0,VUT
Port-Au-Prince,City,Haiti,Ouest,18.539,-72.335,2022-03-28,25.0,113.0,Clear,15.0,110.0,ESE,1016.0,1.5,79.0,0.0,27.0,1.0,9.0,HTI
Port-Au-Prince,City,Haiti,Ouest,18.539,-72.335,2022-03-29,25.0,113.0,Clear,15.0,150.0,SSE,1015.0,0.0,69.0,0.0,27.0,1.0,9.0,HTI
Port-Au-Prince,City,Haiti,Ouest,18.539,-72.335,2022-03-30,23.0,113.0,Clear,9.0,110.0,ESE,1014.0,0.0,89.0,0.0,25.0,1.0,9.0,HTI
Port-Au-Prince,City,Haiti,Ouest,18.539,-72.335,2022-03-31,23.0,113.0,Clear,11.0,130.0,SE,1013.0,0.0,83.0,0.0,25.0,1.0,9.0,HTI
Port-Au-Prince,City,Haiti,Ouest,18.539,-72.335,2022-04-01,23.0,116.0,Partly cloudy,11.0,130.0,SE,1015.0,0.0,78.0,25.0,25.0,1.0,9.0,HTI
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-28,29.0,116.0,Partly cloudy,15.0,250.0,WSW,1008.0,0.0,84.0,50.0,35.0,1.0,8.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-28,29.0,116.0,Partly cloudy,15.0,250.0,WSW,1008.0,0.0,84.0,50.0,35.0,1.0,8.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-29,30.0,116.0,Partly cloudy,19.0,220.0,SW,1010.0,0.0,79.0,50.0,37.0,7.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-29,30.0,116.0,Partly cloudy,19.0,220.0,SW,1010.0,0.0,79.0,50.0,37.0,7.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-30,29.0,386.0,Thunderstorm,9.0,240.0,WSW,1008.0,0.0,79.0,50.0,34.0,7.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-30,29.0,386.0,Thunderstorm,9.0,240.0,WSW,1008.0,0.0,79.0,50.0,34.0,7.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-31,30.0,116.0,Partly cloudy,22.0,210.0,SSW,1008.0,0.0,79.0,50.0,36.0,6.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-03-31,30.0,116.0,Partly cloudy,22.0,210.0,SSW,1008.0,0.0,79.0,50.0,36.0,6.0,10.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-04-01,29.0,386.0,Thunderstorm,15.0,250.0,WSW,1009.0,0.0,75.0,50.0,31.0,8.0,8.0,BEN
Porto-Novo,City,Benin,Oueme,6.483,2.617,2022-04-01,29.0,386.0,Thunderstorm,15.0,250.0,WSW,1009.0,0.0,75.0,50.0,31.0,8.0,8.0,BEN
Prague,City,Czech Republic,Hlavni mesto Praha,50.083,14.467,2022-03-28,3.0,113.0,Clear,7.0,180.0,S,1025.0,0.0,81.0,0.0,2.0,1.0,10.0,CZE
Prague,City,Czech Republic,Hlavni mesto Praha,50.083,14.467,2022-03-29,10.0,116.0,Partly cloudy,6.0,20.0,NNE,1011.0,0.1,66.0,75.0,9.0,3.0,10.0,CZE
Prague,City,Czech Republic,Hlavni mesto Praha,50.083,14.467,2022-03-30,7.0,143.0,Mist,9.0,90.0,E,1004.0,0.0,70.0,100.0,5.0,2.0,5.0,CZE
Prague,City,Czech Republic,Hlavni mesto Praha,50.083,14.467,2022-03-31,3.0,122.0,Overcast,15.0,50.0,NE,999.0,0.1,93.0,100.0,-1.0,1.0,10.0,CZE
Prague,City,Czech Republic,Hlavni mesto Praha,50.083,14.467,2022-04-01,2.0,122.0,Overcast,9.0,60.0,ENE,999.0,0.0,75.0,100.0,-3.0,2.0,10.0,CZE
Praia Grande,City,Brazil,Sao Paulo,-24.0,-46.4,2022-03-28,23.0,116.0,Partly cloudy,3.0,304.0,NW,1016.0,0.0,91.0,46.0,25.0,1.0,10.0,BRA
Praia Grande,City,Brazil,Sao Paulo,-24.0,-46.4,2022-03-29,21.0,353.0,Light rain shower,1.0,334.0,NNW,1016.0,0.8,91.0,83.0,21.0,1.0,10.0,BRA
Praia Grande,City,Brazil,Sao Paulo,-24.0,-46.4,2022-03-30,22.0,113.0,Clear,5.0,335.0,NNW,1012.0,0.0,87.0,13.0,25.0,1.0,10.0,BRA
Praia Grande,City,Brazil,Sao Paulo,-24.0,-46.4,2022-03-31,22.0,353.0,Light rain shower,15.0,234.0,SW,1012.0,1.4,92.0,63.0,25.0,1.0,10.0,BRA
Praia Grande,City,Brazil,Sao Paulo,-24.0,-46.4,2022-04-01,21.0,296.0,"Light Rain, Mist",6.0,360.0,N,1020.0,3.8,94.0,100.0,21.0,4.0,3.0,BRA
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-28,17.0,113.0,Clear,9.0,52.0,NE,1020.0,0.0,83.0,11.0,17.0,1.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-28,17.0,113.0,Clear,9.0,52.0,NE,1020.0,0.0,83.0,11.0,17.0,1.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-28,17.0,113.0,Clear,9.0,52.0,NE,1020.0,0.0,83.0,11.0,17.0,1.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-29,20.0,113.0,Sunny,10.0,358.0,N,1020.0,0.0,54.0,17.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-29,20.0,113.0,Sunny,10.0,358.0,N,1020.0,0.0,54.0,17.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-29,20.0,113.0,Sunny,10.0,358.0,N,1020.0,0.0,54.0,17.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-30,22.0,113.0,Sunny,6.0,350.0,N,1022.0,0.0,53.0,0.0,24.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-30,22.0,113.0,Sunny,6.0,350.0,N,1022.0,0.0,53.0,0.0,24.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-30,22.0,113.0,Sunny,6.0,350.0,N,1022.0,0.0,53.0,0.0,24.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-31,20.0,113.0,Sunny,20.0,300.0,WNW,1022.0,0.0,60.0,0.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-31,20.0,113.0,Sunny,20.0,300.0,WNW,1022.0,0.0,60.0,0.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-03-31,20.0,113.0,Sunny,20.0,300.0,WNW,1022.0,0.0,60.0,0.0,20.0,6.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-04-01,29.0,113.0,Sunny,10.0,325.0,NW,1015.0,0.0,26.0,5.0,28.0,7.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-04-01,29.0,113.0,Sunny,10.0,325.0,NW,1015.0,0.0,26.0,5.0,28.0,7.0,10.0,ZAF
Pretoria,City,South Africa,Gauteng,-25.747,28.188,2022-04-01,29.0,113.0,Sunny,10.0,325.0,NW,1015.0,0.0,26.0,5.0,28.0,7.0,10.0,ZAF
Prince Edward Point,City,Singapore,,1.3,103.767,2022-03-28,31.0,116.0,Partly cloudy,11.0,350.0,N,1011.0,0.0,71.0,75.0,38.0,7.0,10.0,SGP
Prince Edward Point,City,Singapore,,1.3,103.767,2022-03-29,32.0,116.0,Partly cloudy,22.0,10.0,N,1006.0,0.1,67.0,75.0,37.0,7.0,10.0,SGP
Prince Edward Point,City,Singapore,,1.3,103.767,2022-03-30,31.0,122.0,Shower In Vicinity,17.0,160.0,SSE,1005.0,0.1,71.0,75.0,37.0,6.0,10.0,SGP
Prince Edward Point,City,Singapore,,1.3,103.767,2022-03-31,29.0,116.0,Partly cloudy,0.0,240.0,WSW,1007.0,0.1,75.0,75.0,32.0,7.0,10.0,SGP
Prince Edward Point,City,Singapore,,1.3,103.767,2022-04-01,28.0,116.0,Partly cloudy,6.0,340.0,NNW,1008.0,0.1,79.0,75.0,31.0,7.0,10.0,SGP
Pristina,City,Kosovo,Komuna e PrishtinÃ«s,42.673,21.167,2022-03-28,2.0,113.0,Clear,0.0,20.0,NNE,1028.0,0.0,69.0,0.0,1.0,1.0,10.0,XKS
Pristina,City,Kosovo,Komuna e PrishtinÃ«s,42.673,21.167,2022-03-29,11.0,113.0,Sunny,0.0,211.0,SSW,1017.0,0.0,50.0,0.0,10.0,4.0,10.0,XKS
Pristina,City,Kosovo,Komuna e PrishtinÃ«s,42.673,21.167,2022-03-30,10.0,113.0,Sunny,0.0,203.0,SSW,1012.0,0.0,58.0,0.0,9.0,4.0,10.0,XKS
Pristina,City,Kosovo,Komuna e PrishtinÃ«s,42.673,21.167,2022-03-31,12.0,296.0,Light Rain,22.0,160.0,SSE,1002.0,0.4,77.0,75.0,11.0,3.0,10.0,XKS
Pristina,City,Kosovo,Komuna e PrishtinÃ«s,42.673,21.167,2022-04-01,15.0,116.0,Partly cloudy,24.0,250.0,WSW,998.0,0.2,63.0,75.0,14.0,4.0,10.0,XKS
Pyongyang,City,North Korea,,39.019,125.755,2022-03-28,11.0,113.0,Sunny,6.0,211.0,SSW,1027.0,0.0,27.0,0.0,11.0,4.0,10.0,PRK
Pyongyang,City,North Korea,,39.019,125.755,2022-03-29,16.0,113.0,Sunny,18.0,200.0,SSW,1022.0,0.0,27.0,6.0,16.0,5.0,10.0,PRK
Pyongyang,City,North Korea,,39.019,125.755,2022-03-30,8.0,122.0,Overcast,9.0,77.0,ENE,1020.0,0.0,85.0,100.0,6.0,2.0,10.0,PRK
Pyongyang,City,North Korea,,39.019,125.755,2022-03-31,15.0,113.0,Sunny,22.0,320.0,NW,1025.0,0.0,25.0,4.0,15.0,5.0,10.0,PRK
Pyongyang,City,North Korea,,39.019,125.755,2022-04-01,8.0,113.0,Clear,13.0,278.0,W,1029.0,0.0,37.0,0.0,5.0,1.0,10.0,PRK
Quito,City,Ecuador,Pichincha,-0.217,-78.5,2022-03-28,11.0,116.0,Partly cloudy,3.0,106.0,ESE,1017.0,0.0,93.0,39.0,12.0,1.0,10.0,ECU
Quito,City,Ecuador,Pichincha,-0.217,-78.5,2022-03-29,10.0,176.0,Patchy rain possible,3.0,127.0,SE,1017.0,0.2,94.0,88.0,10.0,1.0,9.0,ECU
Quito,City,Ecuador,Pichincha,-0.217,-78.5,2022-03-30,11.0,176.0,Patchy rain possible,4.0,129.0,SE,1016.0,0.1,91.0,76.0,11.0,1.0,10.0,ECU
Quito,City,Ecuador,Pichincha,-0.217,-78.5,2022-03-31,11.0,119.0,Cloudy,1.0,126.0,SE,1014.0,0.0,95.0,73.0,11.0,1.0,10.0,ECU
Quito,City,Ecuador,Pichincha,-0.217,-78.5,2022-04-01,10.0,116.0,Partly cloudy,0.0,252.0,WSW,1016.0,0.0,95.0,61.0,10.0,1.0,10.0,ECU
Rabat,City,Morocco,,34.025,-6.836,2022-03-28,17.0,113.0,Clear,19.0,130.0,SE,1009.0,0.0,68.0,0.0,17.0,1.0,6.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-28,17.0,113.0,Clear,19.0,130.0,SE,1009.0,0.0,68.0,0.0,17.0,1.0,6.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-29,15.0,143.0,Mist,0.0,0.0,N,1009.0,0.1,100.0,75.0,16.0,3.0,4.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-29,15.0,143.0,Mist,0.0,0.0,N,1009.0,0.1,100.0,75.0,16.0,3.0,4.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-30,15.0,116.0,Partly cloudy,13.0,340.0,NNW,1009.0,1.2,100.0,75.0,14.0,3.0,5.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-30,15.0,116.0,Partly cloudy,13.0,340.0,NNW,1009.0,1.2,100.0,75.0,14.0,3.0,5.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-31,15.0,116.0,Partly cloudy,19.0,220.0,SW,1014.0,0.1,94.0,50.0,14.0,3.0,5.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-03-31,15.0,116.0,Partly cloudy,19.0,220.0,SW,1014.0,0.1,94.0,50.0,14.0,3.0,5.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-04-01,18.0,116.0,Partly cloudy,11.0,330.0,NNW,1017.0,0.0,68.0,50.0,18.0,5.0,6.0,MAR
Rabat,City,Morocco,,34.025,-6.836,2022-04-01,18.0,116.0,Partly cloudy,11.0,330.0,NNW,1017.0,0.0,68.0,50.0,18.0,5.0,6.0,MAR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-28,29.0,116.0,Partly cloudy,11.0,120.0,ESE,1011.0,0.0,75.0,25.0,30.0,8.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-28,29.0,116.0,Partly cloudy,11.0,120.0,ESE,1011.0,0.0,75.0,25.0,30.0,8.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-29,35.0,116.0,Partly cloudy,11.0,290.0,WNW,1006.0,0.0,53.0,75.0,35.0,10.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-29,35.0,116.0,Partly cloudy,11.0,290.0,WNW,1006.0,0.0,53.0,75.0,35.0,10.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-30,35.0,116.0,Partly cloudy,13.0,10.0,N,1007.0,0.0,53.0,25.0,34.0,10.0,8.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-30,35.0,116.0,Partly cloudy,13.0,10.0,N,1007.0,0.0,53.0,25.0,34.0,10.0,8.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-31,35.0,113.0,Sunny,7.0,70.0,ENE,1006.0,0.0,53.0,0.0,33.0,10.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-03-31,35.0,113.0,Sunny,7.0,70.0,ENE,1006.0,0.0,53.0,0.0,33.0,10.0,7.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-04-01,32.0,143.0,Haze,11.0,30.0,NNE,1007.0,0.0,67.0,25.0,31.0,9.0,6.0,MMR
Rangoon,City,Myanmar,Yangon,16.783,96.167,2022-04-01,32.0,143.0,Haze,11.0,30.0,NNE,1007.0,0.0,67.0,25.0,31.0,9.0,6.0,MMR
Reykjavik,City,Iceland,Gullbringusysla,64.15,-21.95,2022-03-28,4.0,122.0,Overcast,30.0,90.0,E,1021.0,0.0,70.0,100.0,0.0,1.0,10.0,ISL
Reykjavik,City,Iceland,Gullbringusysla,64.15,-21.95,2022-03-29,2.0,122.0,Overcast,17.0,100.0,E,1024.0,0.0,69.0,100.0,-1.0,1.0,10.0,ISL
Reykjavik,City,Iceland,Gullbringusysla,64.15,-21.95,2022-03-30,1.0,116.0,Partly cloudy,20.0,80.0,E,1025.0,0.0,64.0,75.0,-2.0,2.0,10.0,ISL
Reykjavik,City,Iceland,Gullbringusysla,64.15,-21.95,2022-03-31,1.0,113.0,Sunny,0.0,110.0,ESE,1025.0,0.0,64.0,0.0,-1.0,1.0,10.0,ISL
Reykjavik,City,Iceland,Gullbringusysla,64.15,-21.95,2022-04-01,7.0,122.0,Overcast,6.0,140.0,SE,1023.0,0.0,66.0,100.0,6.0,1.0,10.0,ISL
Riga,City,Latvia,Riga,56.95,24.1,2022-03-28,5.0,113.0,Clear,17.0,240.0,WSW,1005.0,0.0,75.0,0.0,1.0,1.0,10.0,LVA
Riga,City,Latvia,Riga,56.95,24.1,2022-03-29,0.0,326.0,Snow Shower,15.0,330.0,NNW,1003.0,0.2,86.0,75.0,-5.0,1.0,10.0,LVA
Riga,City,Latvia,Riga,56.95,24.1,2022-03-30,-1.0,116.0,Partly cloudy,9.0,350.0,N,1008.0,0.0,55.0,50.0,-5.0,1.0,10.0,LVA
Riga,City,Latvia,Riga,56.95,24.1,2022-03-31,1.0,116.0,Partly cloudy,0.0,297.0,WNW,1011.0,0.0,51.0,50.0,-1.0,2.0,10.0,LVA
Riga,City,Latvia,Riga,56.95,24.1,2022-04-01,4.0,113.0,Sunny,19.0,60.0,ENE,1013.0,0.0,28.0,0.0,1.0,2.0,10.0,LVA
Riyadh,City,Saudi Arabia,Ar Riyad,24.641,46.773,2022-03-28,13.0,113.0,Sunny,0.0,0.0,N,1024.0,0.0,41.0,0.0,12.0,1.0,10.0,SAU
Riyadh,City,Saudi Arabia,Ar Riyad,24.641,46.773,2022-03-29,20.0,113.0,Sunny,21.0,3.0,N,1023.0,0.0,16.0,0.0,20.0,6.0,10.0,SAU
Riyadh,City,Saudi Arabia,Ar Riyad,24.641,46.773,2022-03-30,23.0,113.0,Sunny,6.0,29.0,NNE,1019.0,0.0,7.0,1.0,23.0,6.0,10.0,SAU
Riyadh,City,Saudi Arabia,Ar Riyad,24.641,46.773,2022-03-31,32.0,113.0,Sunny,11.0,173.0,S,1016.0,0.0,8.0,0.0,30.0,8.0,10.0,SAU
Riyadh,City,Saudi Arabia,Ar Riyad,24.641,46.773,2022-04-01,36.0,113.0,Sunny,9.0,53.0,NE,1014.0,0.0,8.0,0.0,34.0,9.0,10.0,SAU
Road Town,City,Virgin Islands,,18.417,-64.617,2022-03-28,26.0,176.0,Patchy rain possible,15.0,132.0,SE,1016.0,0.1,72.0,51.0,28.0,1.0,10.0,VIR
Road Town,City,Virgin Islands,,18.417,-64.617,2022-03-29,25.0,116.0,Partly cloudy,17.0,82.0,E,1016.0,0.0,73.0,26.0,27.0,1.0,10.0,VIR
Road Town,City,Virgin Islands,,18.417,-64.617,2022-03-30,25.0,116.0,Partly cloudy,27.0,79.0,E,1015.0,0.0,69.0,35.0,26.0,1.0,10.0,VIR
Road Town,City,Virgin Islands,,18.417,-64.617,2022-03-31,25.0,116.0,Partly cloudy,36.0,77.0,ENE,1015.0,0.0,71.0,51.0,27.0,1.0,10.0,VIR
Road Town,City,Virgin Islands,,18.417,-64.617,2022-04-01,25.0,116.0,Partly cloudy,19.0,110.0,ESE,1018.0,0.1,74.0,50.0,27.0,1.0,16.0,VIR
Rome,City,Italy,Lazio,41.9,12.483,2022-03-28,10.0,116.0,Partly cloudy,9.0,130.0,SE,1024.0,0.0,62.0,50.0,9.0,1.0,10.0,ITA
Rome,City,Italy,Lazio,41.9,12.483,2022-03-29,10.0,113.0,Sunny,0.0,42.0,NE,1018.0,0.0,87.0,0.0,10.0,3.0,10.0,ITA
Rome,City,Italy,Lazio,41.9,12.483,2022-03-30,10.0,302.0,Rain,0.0,96.0,E,1007.0,0.0,94.0,75.0,9.0,3.0,4.0,ITA
Rome,City,Italy,Lazio,41.9,12.483,2022-03-31,15.0,143.0,Mist,20.0,170.0,S,993.0,0.0,88.0,75.0,14.0,3.0,5.0,ITA
Rome,City,Italy,Lazio,41.9,12.483,2022-04-01,13.0,116.0,Partly cloudy,13.0,180.0,S,997.0,0.3,82.0,75.0,11.0,3.0,9.0,ITA
Roseau,City,Dominica,Saint George,15.3,-61.4,2022-03-28,25.0,113.0,Clear,20.0,90.0,E,1016.0,0.0,75.0,10.0,27.0,1.0,10.0,DMA
Roseau,City,Dominica,Saint George,15.3,-61.4,2022-03-29,25.0,113.0,Clear,14.0,91.0,E,1015.0,0.0,74.0,15.0,27.0,1.0,10.0,DMA
Roseau,City,Dominica,Saint George,15.3,-61.4,2022-03-30,25.0,176.0,Patchy rain possible,15.0,68.0,ENE,1014.0,0.1,73.0,72.0,26.0,1.0,10.0,DMA
Roseau,City,Dominica,Saint George,15.3,-61.4,2022-03-31,25.0,176.0,Patchy rain possible,24.0,77.0,ENE,1013.0,0.1,75.0,83.0,27.0,1.0,10.0,DMA
Roseau,City,Dominica,Saint George,15.3,-61.4,2022-04-01,26.0,116.0,Partly cloudy,19.0,110.0,ESE,1017.0,0.0,74.0,75.0,28.0,1.0,10.0,DMA
Saint George's,City,Grenada,Saint George,12.05,-61.75,2022-03-28,26.0,116.0,Partly cloudy,28.0,90.0,E,1013.0,0.0,84.0,25.0,29.0,1.0,10.0,GRD
Saint George's,City,Grenada,Saint George,12.05,-61.75,2022-03-29,26.0,116.0,Partly cloudy,30.0,90.0,E,1013.0,0.0,74.0,25.0,28.0,1.0,10.0,GRD
Saint George's,City,Grenada,Saint George,12.05,-61.75,2022-03-30,25.0,116.0,Partly cloudy,24.0,70.0,ENE,1012.0,0.1,74.0,25.0,27.0,1.0,10.0,GRD
Saint George's,City,Grenada,Saint George,12.05,-61.75,2022-03-31,24.0,116.0,Partly cloudy,22.0,80.0,E,1011.0,0.0,89.0,50.0,26.0,1.0,10.0,GRD
Saint George's,City,Grenada,Saint George,12.05,-61.75,2022-04-01,26.0,116.0,Partly cloudy,30.0,90.0,E,1014.0,0.0,79.0,25.0,28.0,1.0,10.0,GRD
Saint Helier,City,Jersey,,49.183,-2.1,2022-03-28,7.0,113.0,Clear,20.0,90.0,E,1023.0,0.0,100.0,0.0,4.0,1.0,7.0,JEY
Saint Helier,City,Jersey,,49.183,-2.1,2022-03-29,11.0,122.0,Shower In Vicinity,20.0,90.0,E,1009.0,0.0,87.0,25.0,9.0,4.0,10.0,JEY
Saint Helier,City,Jersey,,49.183,-2.1,2022-03-30,9.0,143.0,Mist,17.0,360.0,N,1005.0,0.0,93.0,75.0,5.0,2.0,4.0,JEY
Saint Helier,City,Jersey,,49.183,-2.1,2022-03-31,3.0,323.0,"Light Rain, Light Snow",35.0,30.0,NNE,1006.0,0.8,93.0,50.0,-4.0,2.0,10.0,JEY
Saint Helier,City,Jersey,,49.183,-2.1,2022-04-01,6.0,116.0,Partly cloudy,33.0,10.0,N,1017.0,0.0,56.0,50.0,0.0,2.0,10.0,JEY
Saint John's Village,City,Montserrat,Saint Peter,16.783,-62.2,2022-03-28,25.0,176.0,Patchy rain possible,27.0,112.0,ESE,1014.0,0.1,73.0,79.0,27.0,1.0,10.0,MSR
Saint John's Village,City,Montserrat,Saint Peter,16.783,-62.2,2022-03-29,25.0,119.0,Cloudy,27.0,95.0,E,1015.0,0.0,77.0,70.0,27.0,1.0,10.0,MSR
Saint John's Village,City,Montserrat,Saint Peter,16.783,-62.2,2022-03-30,25.0,176.0,Patchy rain possible,26.0,64.0,ENE,1014.0,0.1,74.0,63.0,27.0,1.0,10.0,MSR
Saint John's Village,City,Montserrat,Saint Peter,16.783,-62.2,2022-03-31,25.0,353.0,Light rain shower,35.0,74.0,ENE,1014.0,0.3,73.0,93.0,27.0,1.0,10.0,MSR
Saint John's Village,City,Montserrat,Saint Peter,16.783,-62.2,2022-04-01,25.0,176.0,Patchy rain possible,37.0,81.0,E,1016.0,0.1,72.0,72.0,27.0,1.0,10.0,MSR
Saint-Denis,City,Reunion and associated islands,,-20.867,55.467,2022-03-28,27.0,122.0,Overcast,0.0,107.0,ESE,1013.0,0.0,74.0,100.0,31.0,1.0,10.0,REU
Saint-Denis,City,Reunion and associated islands,,-20.867,55.467,2022-03-29,29.0,122.0,Overcast,6.0,10.0,N,1011.0,0.2,70.0,100.0,34.0,6.0,10.0,REU
Saint-Denis,City,Reunion and associated islands,,-20.867,55.467,2022-03-30,30.0,113.0,Sunny,43.0,120.0,ESE,1013.0,0.6,62.0,0.0,38.0,5.0,10.0,REU
Saint-Denis,City,Reunion and associated islands,,-20.867,55.467,2022-03-31,30.0,113.0,Sunny,43.0,130.0,SE,1014.0,0.0,52.0,0.0,34.0,7.0,10.0,REU
Saint-Denis,City,Reunion and associated islands,,-20.867,55.467,2022-04-01,26.0,302.0,Rain Shower,31.0,140.0,SE,1013.0,0.1,74.0,75.0,28.0,6.0,10.0,REU
Saint-Pierre,City,Reunion and associated islands,,-21.317,55.483,2022-03-28,27.0,116.0,Partly cloudy,7.0,20.0,NNE,1013.0,0.0,70.0,25.0,32.0,1.0,10.0,REU
Saint-Pierre,City,Reunion and associated islands,,-21.317,55.483,2022-03-29,30.0,122.0,Overcast,15.0,180.0,S,1011.0,0.0,66.0,100.0,36.0,7.0,10.0,REU
Saint-Pierre,City,Reunion and associated islands,,-21.317,55.483,2022-03-30,29.0,113.0,Sunny,44.0,120.0,ESE,1013.0,0.5,70.0,0.0,34.0,6.0,10.0,REU
Saint-Pierre,City,Reunion and associated islands,,-21.317,55.483,2022-03-31,29.0,113.0,Sunny,54.0,120.0,ESE,1014.0,0.0,58.0,0.0,32.0,7.0,10.0,REU
Saint-Pierre,City,Reunion and associated islands,,-21.317,55.483,2022-04-01,27.0,302.0,Rain Shower,44.0,130.0,SE,1013.0,0.1,74.0,50.0,29.0,6.0,10.0,REU
San Jose,City,United States of America,California,37.339,-121.894,2022-03-28,14.0,296.0,Light Rain,24.0,220.0,SW,1004.0,0.0,67.0,75.0,13.0,4.0,16.0,USA
San Jose,City,United States of America,California,37.339,-121.894,2022-03-29,12.0,116.0,Partly cloudy,6.0,330.0,NNW,1012.0,0.0,74.0,75.0,12.0,1.0,16.0,USA
San Jose,City,United States of America,California,37.339,-121.894,2022-03-30,11.0,122.0,Overcast,9.0,320.0,NW,1021.0,0.0,80.0,100.0,11.0,1.0,16.0,USA
San Jose,City,United States of America,California,37.339,-121.894,2022-03-31,10.0,113.0,Clear,0.0,0.0,N,1017.0,0.0,77.0,0.0,10.0,1.0,16.0,USA
